"GEO_ID","NAME","B08101_001E","B08101_001M","B08101_002E","B08101_002M","B08101_003E","B08101_003M","B08101_004E","B08101_004M","B08101_005E","B08101_005M","B08101_006E","B08101_006M","B08101_007E","B08101_007M","B08101_008E","B08101_008M","B08101_009E","B08101_009M","B08101_010E","B08101_010M","B08101_011E","B08101_011M","B08101_012E","B08101_012M","B08101_013E","B08101_013M","B08101_014E","B08101_014M","B08101_015E","B08101_015M","B08101_016E","B08101_016M","B08101_017E","B08101_017M","B08101_018E","B08101_018M","B08101_019E","B08101_019M","B08101_020E","B08101_020M","B08101_021E","B08101_021M","B08101_022E","B08101_022M","B08101_023E","B08101_023M","B08101_024E","B08101_024M","B08101_025E","B08101_025M","B08101_026E","B08101_026M","B08101_027E","B08101_027M","B08101_028E","B08101_028M","B08101_029E","B08101_029M","B08101_030E","B08101_030M","B08101_031E","B08101_031M","B08101_032E","B08101_032M","B08101_033E","B08101_033M","B08101_034E","B08101_034M","B08101_035E","B08101_035M","B08101_036E","B08101_036M","B08101_037E","B08101_037M","B08101_038E","B08101_038M","B08101_039E","B08101_039M","B08101_040E","B08101_040M","B08101_041E","B08101_041M","B08101_042E","B08101_042M","B08101_043E","B08101_043M","B08101_044E","B08101_044M","B08101_045E","B08101_045M","B08101_046E","B08101_046M","B08101_047E","B08101_047M","B08101_048E","B08101_048M","B08101_049E","B08101_049M","B08101_050E","B08101_050M","B08101_051E","B08101_051M","B08101_052E","B08101_052M","B08101_053E","B08101_053M","B08101_054E","B08101_054M","B08101_055E","B08101_055M","B08101_056E","B08101_056M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!16 to 19 years","Margin of Error!!Total:!!16 to 19 years","Estimate!!Total:!!20 to 24 years","Margin of Error!!Total:!!20 to 24 years","Estimate!!Total:!!25 to 44 years","Margin of Error!!Total:!!25 to 44 years","Estimate!!Total:!!45 to 54 years","Margin of Error!!Total:!!45 to 54 years","Estimate!!Total:!!55 to 59 years","Margin of Error!!Total:!!55 to 59 years","Estimate!!Total:!!60 to 64 years","Margin of Error!!Total:!!60 to 64 years","Estimate!!Total:!!65 years and over","Margin of Error!!Total:!!65 years and over","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!16 to 19 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!16 to 19 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!20 to 24 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!20 to 24 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!25 to 44 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!25 to 44 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!45 to 54 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!45 to 54 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!55 to 59 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!55 to 59 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!60 to 64 years","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!60 to 64 years","Estimate!!Total:!!Car, truck, or van - drove alone:!!65 years and over","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!65 years and over","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!16 to 19 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!16 to 19 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!20 to 24 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!20 to 24 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!25 to 44 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!25 to 44 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!45 to 54 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!45 to 54 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!55 to 59 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!55 to 59 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!60 to 64 years","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!60 to 64 years","Estimate!!Total:!!Car, truck, or van - carpooled:!!65 years and over","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!65 years and over","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!16 to 19 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!16 to 19 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!20 to 24 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!20 to 24 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!25 to 44 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!25 to 44 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!45 to 54 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!45 to 54 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!55 to 59 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!55 to 59 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!60 to 64 years","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!60 to 64 years","Estimate!!Total:!!Public transportation (excluding taxicab):!!65 years and over","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!65 years and over","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!16 to 19 years","Margin of Error!!Total:!!Walked:!!16 to 19 years","Estimate!!Total:!!Walked:!!20 to 24 years","Margin of Error!!Total:!!Walked:!!20 to 24 years","Estimate!!Total:!!Walked:!!25 to 44 years","Margin of Error!!Total:!!Walked:!!25 to 44 years","Estimate!!Total:!!Walked:!!45 to 54 years","Margin of Error!!Total:!!Walked:!!45 to 54 years","Estimate!!Total:!!Walked:!!55 to 59 years","Margin of Error!!Total:!!Walked:!!55 to 59 years","Estimate!!Total:!!Walked:!!60 to 64 years","Margin of Error!!Total:!!Walked:!!60 to 64 years","Estimate!!Total:!!Walked:!!65 years and over","Margin of Error!!Total:!!Walked:!!65 years and over","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!16 to 19 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!16 to 19 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!20 to 24 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!20 to 24 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!25 to 44 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!25 to 44 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!45 to 54 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!45 to 54 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!55 to 59 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!55 to 59 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!60 to 64 years","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!60 to 64 years","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!65 years and over","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!65 years and over","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home","Estimate!!Total:!!Worked from home!!16 to 19 years","Margin of Error!!Total:!!Worked from home!!16 to 19 years","Estimate!!Total:!!Worked from home!!20 to 24 years","Margin of Error!!Total:!!Worked from home!!20 to 24 years","Estimate!!Total:!!Worked from home!!25 to 44 years","Margin of Error!!Total:!!Worked from home!!25 to 44 years","Estimate!!Total:!!Worked from home!!45 to 54 years","Margin of Error!!Total:!!Worked from home!!45 to 54 years","Estimate!!Total:!!Worked from home!!55 to 59 years","Margin of Error!!Total:!!Worked from home!!55 to 59 years","Estimate!!Total:!!Worked from home!!60 to 64 years","Margin of Error!!Total:!!Worked from home!!60 to 64 years","Estimate!!Total:!!Worked from home!!65 years and over","Margin of Error!!Total:!!Worked from home!!65 years and over",
"1400000US39049007303","Census Tract 73.03; Franklin County; Ohio","3305","469","207","138","133","129","1555","332","650","236","426","267","175","95","159","109","2411","421","207","138","133","129","1113","315","377","180","356","263","128","82","97","84","91","77","0","18","0","18","65","66","26","38","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","53","53","0","18","0","18","0","18","0","18","33","48","20","28","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","750","226","0","18","0","18","377","191","247","139","37","49","27","34","62","50",
"1400000US39049007305","Census Tract 73.05; Franklin County; Ohio","2480","483","122","151","141","96","1221","474","397","158","204","119","229","106","166","84","1863","489","17","25","92","79","1032","466","237","84","172","115","181","85","132","70","226","172","105","151","37","56","60","70","0","18","0","18","8","16","16","26","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","391","157","0","18","12","20","129","79","160","140","32","35","40","39","18","27",
"1400000US39049007306","Census Tract 73.06; Franklin County; Ohio","2090","253","23","27","32","30","927","207","384","143","156","95","330","133","238","90","1259","215","13","21","32","30","482","137","185","103","137","87","299","131","111","61","61","44","10","16","0","13","11","18","29","33","0","13","0","13","11","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","23","32","0","13","0","13","11","18","12","20","0","13","0","13","0","13","747","251","0","13","0","13","423","200","158","114","19","22","31","28","116","68",
"1400000US39049007394","Census Tract 73.94; Franklin County; Ohio","1534","223","17","19","59","35","467","110","384","106","237","74","192","97","178","64","971","162","17","19","40","29","264","84","289","83","155","53","112","74","94","48","33","29","0","13","0","13","11","18","0","13","0","13","22","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","15","0","13","0","13","8","15","0","13","0","13","0","13","0","13","23","28","0","13","0","13","0","13","10","16","0","13","0","13","13","21","499","135","0","13","19","20","184","80","85","46","82","61","58","40","71","58",
"1400000US39049007397","Census Tract 73.97; Franklin County; Ohio","1943","221","18","28","157","151","1192","230","351","172","84","87","53","74","88","57","1210","310","0","13","157","151","703","259","199","117","50","66","53","74","48","55","180","141","0","13","0","13","180","141","0","13","0","13","0","13","0","13","57","79","0","13","0","13","0","13","57","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","45","69","18","28","0","13","27","42","0","13","0","13","0","13","0","13","451","140","0","13","0","13","282","123","95","86","34","47","0","13","40","55",
"1400000US39049007398","Census Tract 73.98; Franklin County; Ohio","4750","643","202","166","636","333","2530","434","702","262","445","234","124","133","111","86","3434","664","183","164","583","318","1809","442","488","182","246","200","86","91","39","47","370","253","19","32","32","54","230","160","50","111","39","63","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","86","92","0","18","21","35","56","84","9","15","0","18","0","18","0","18","860","294","0","18","0","18","435","212","155","118","160","130","38","57","72","73",
"1400000US39049007424","Census Tract 74.24; Franklin County; Ohio","3083","428","65","63","188","164","1630","293","606","246","212","130","202","158","180","100","2286","348","28","34","122","110","1212","274","384","193","186","123","202","158","152","85","139","107","15","24","15","24","56","67","38","47","0","18","0","18","15","25","18","29","0","18","0","18","0","18","18","29","0","18","0","18","0","18","24","32","0","18","6","12","18","28","0","18","0","18","0","18","0","18","16","25","0","18","0","18","16","25","0","18","0","18","0","18","0","18","600","225","22","35","45","61","328","159","166","142","26","32","0","18","13","22",
"1400000US39049007425","Census Tract 74.25; Franklin County; Ohio","1220","195","10","16","30","24","612","131","323","116","83","51","95","75","67","34","908","191","0","13","30","24","442","144","225","104","63","45","92","71","56","33","81","59","10","16","0","13","64","51","0","13","7","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","231","102","0","13","0","13","106","70","98","80","13","19","3","5","11","17",
"1400000US39049007426","Census Tract 74.26; Franklin County; Ohio","2274","384","73","47","111","59","1204","257","526","250","125","60","136","72","99","45","1669","369","45","36","94","52","878","227","411","248","68","46","86","51","87","46","150","118","11","15","9","15","59","56","46","41","25","40","0","13","0","13","7","14","0","13","0","13","5","9","0","13","0","13","0","13","2","5","42","49","17","27","0","13","0","13","25","41","0","13","0","13","0","13","9","15","0","13","0","13","0","13","0","13","0","13","9","15","0","13","397","128","0","13","8","12","262","109","44","45","32","28","41","35","10","15",
"1400000US39049007427","Census Tract 74.27; Franklin County; Ohio","3055","383","150","98","296","183","1191","214","586","230","275","132","326","165","231","116","2096","324","150","98","229","163","699","206","381","160","182","107","260","158","195","116","125","92","0","18","0","18","90","83","35","45","0","18","0","18","0","18","41","47","0","18","16","25","0","18","0","18","0","18","25","39","0","18","33","51","0","18","0","18","33","51","0","18","0","18","0","18","0","18","171","135","0","18","0","18","132","132","23","39","0","18","16","25","0","18","589","178","0","18","51","64","237","124","147","111","93","76","25","44","36","34",
"1400000US39049007492","Census Tract 74.92; Franklin County; Ohio","3358","466","136","105","139","83","1344","318","721","189","374","197","317","206","327","96","2150","341","66","70","139","83","848","206","622","169","174","100","120","102","181","78","222","246","0","18","0","18","188","240","0","18","17","31","9","14","8","14","21","35","21","35","0","18","0","18","0","18","0","18","0","18","0","18","74","70","49","60","0","18","25","39","0","18","0","18","0","18","0","18","56","64","0","18","0","18","0","18","0","18","27","40","0","18","29","51","835","410","0","18","0","18","283","152","99","75","156","181","188","181","109","79",
"1400000US39049007494","Census Tract 74.94; Franklin County; Ohio","2300","254","82","62","100","54","1039","157","655","135","144","71","159","85","121","51","1611","236","45","39","90","52","758","123","407","138","89","57","138","76","84","47","180","106","20","34","0","13","65","53","79","75","16","25","0","13","0","13","9","14","0","13","0","13","9","14","0","13","0","13","0","13","0","13","11","17","11","17","0","13","0","13","0","13","0","13","0","13","0","13","15","19","6","11","0","13","9","14","0","13","0","13","0","13","0","13","474","133","0","13","10","17","198","74","169","103","39","29","21","24","37","37",
"1400000US39049007511","Census Tract 75.11; Franklin County; Ohio","799","146","3","7","113","63","351","135","145","87","59","52","77","44","51","41","494","137","0","13","74","51","223","144","69","49","42","47","44","41","42","41","42","45","3","7","8","15","14","20","0","13","17","24","0","13","0","13","26","30","0","13","1","12","25","28","0","13","0","13","0","13","0","13","40","58","0","13","0","13","38","58","0","13","0","13","0","13","2","5","27","38","0","13","0","13","4","6","23","38","0","13","0","13","0","13","170","91","0","13","30","38","47","47","53","60","0","13","33","32","7","12",
"1400000US39049007512","Census Tract 75.12; Franklin County; Ohio","1822","441","9","14","92","77","1259","402","118","81","191","110","86","55","67","65","850","185","9","14","37","46","518","119","34","36","155","105","64","48","33","38","110","80","0","13","0","13","95","69","15","25","0","13","0","13","0","13","82","55","0","13","24","39","19","29","25","38","14","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","109","91","0","13","0","13","98","90","0","13","2","4","9","16","0","13","671","397","0","13","31","46","529","387","44","48","20","31","13","19","34","51",
"1400000US39049007520","Census Tract 75.20; Franklin County; Ohio","1180","394","47","45","158","140","600","241","203","131","138","105","25","28","9","15","819","331","10","17","69","103","470","203","173","119","63","52","25","28","9","15","192","131","27","34","89","92","76","78","0","13","0","13","0","13","0","13","30","34","10","15","0","13","10","16","0","13","10","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","41","49","0","13","0","13","11","18","30","47","0","13","0","13","0","13","98","106","0","13","0","13","33","52","0","13","65","90","0","13","0","13",
"1400000US39049007531","Census Tract 75.31; Franklin County; Ohio","1484","202","40","36","194","86","801","180","183","71","113","117","92","67","61","52","1056","197","8","14","118","71","640","185","106","50","99","113","54","50","31","37","228","102","32","34","48","56","67","46","35","36","0","13","16","22","30","40","70","54","0","13","13","21","21","32","0","13","14","18","22","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","45","0","13","0","13","30","45","0","13","0","13","0","13","0","13","100","59","0","13","15","29","43","44","42","39","0","13","0","13","0","13",
"1400000US39049007532","Census Tract 75.32; Franklin County; Ohio","1343","241","28","29","142","70","836","190","237","168","37","32","26","25","37","32","991","214","5","8","93","51","610","160","212","164","21","19","26","25","24","27","162","89","12","19","10","17","123","77","17","21","0","13","0","13","0","13","58","50","0","13","14","22","44","44","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","23","0","13","0","13","14","23","0","13","0","13","0","13","0","13","118","58","11","14","25","27","45","38","8","14","16","24","0","13","13","19",
"1400000US39049007533","Census Tract 75.33; Franklin County; Ohio","678","121","17","16","52","35","376","96","130","59","43","29","32","28","28","28","511","109","0","13","14","17","310","107","111","51","24","26","24","24","28","28","56","38","12","14","38","34","0","13","6","11","0","13","0","13","0","13","23","23","0","13","0","13","0","13","0","13","15","20","8","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","64","5","9","0","13","66","57","13","19","4","8","0","13","0","13",
"1400000US39049007534","Census Tract 75.34; Franklin County; Ohio","1255","248","57","51","142","76","529","214","327","147","121","74","79","57","0","13","946","224","0","13","70","70","411","172","287","145","121","74","57","51","0","13","140","91","57","51","43","39","28","33","12","18","0","13","0","13","0","13","28","44","0","13","0","13","28","44","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","43","0","13","29","43","0","13","0","13","0","13","0","13","0","13","112","69","0","13","0","13","62","59","28","43","0","13","22","34","0","13",
"1400000US39049007550","Census Tract 75.50; Franklin County; Ohio","1322","267","95","45","222","149","583","159","203","123","156","105","4","6","59","43","879","210","14","17","201","144","369","125","129","79","118","87","0","13","48","40","119","93","18","22","0","13","46","35","51","82","0","13","4","6","0","13","10","33","0","13","0","13","0","13","10","33","0","13","0","13","0","13","68","37","47","31","21","26","0","13","0","13","0","13","0","13","0","13","33","31","9","15","0","13","0","13","13","20","0","13","0","13","11","18","213","140","7","15","0","13","168","132","0","13","38","56","0","13","0","13",
"1400000US39049007552","Census Tract 75.52; Franklin County; Ohio","1679","372","47","45","108","100","1073","280","250","98","51","59","95","75","55","75","1247","301","46","44","70","69","841","222","179","101","8","15","95","75","8","27","259","164","1","8","38","65","104","109","71","83","0","13","0","13","45","70","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","173","131","0","13","0","13","128","108","0","13","43","57","0","13","2","10",
"1400000US39049007553","Census Tract 75.53; Franklin County; Ohio","2984","555","68","56","386","167","1973","554","264","160","245","171","13","22","35","42","2110","402","15","28","287","131","1442","406","167","103","151","125","13","22","35","42","179","127","40","45","81","62","47","59","11","22","0","18","0","18","0","18","8","13","0","18","0","18","8","13","0","18","0","18","0","18","0","18","13","24","13","24","0","18","0","18","0","18","0","18","0","18","0","18","91","122","0","18","0","18","91","122","0","18","0","18","0","18","0","18","583","339","0","18","18","32","385","331","86","115","94","95","0","18","0","18",
"1400000US39049007710","Census Tract 77.10; Franklin County; Ohio","1741","295","64","53","118","49","907","207","219","78","135","62","121","61","177","113","1084","293","39","42","40","30","571","178","94","55","104","58","101","59","135","103","238","111","25","37","20","28","160","81","33","38","0","13","0","13","0","13","158","93","0","13","30","34","65","74","32","52","10","17","10","15","11","17","13","18","0","13","0","13","13","18","0","13","0","13","0","13","0","13","23","23","0","13","0","13","11","16","0","13","12","18","0","13","0","13","225","96","0","13","28","29","87","75","60","44","9","14","10","17","31","46",
"1400000US39049007721","Census Tract 77.21; Franklin County; Ohio","2724","543","47","56","376","268","1367","421","567","206","203","204","123","72","41","49","1810","472","32","43","197","193","971","343","415","219","55","77","123","72","17","27","402","247","0","18","149","168","180","170","35","59","14","34","0","18","24","39","264","233","15","31","30","47","85","96","0","18","134","192","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","137","168","0","18","0","18","131","166","6","18","0","18","0","18","0","18","111","87","0","18","0","18","0","18","111","87","0","18","0","18","0","18",
"1400000US39049007722","Census Tract 77.22; Franklin County; Ohio","1878","297","98","94","85","68","1042","279","300","125","82","41","130","75","141","77","1432","292","49","49","59","65","757","262","245","109","82","41","106","63","134","74","208","77","49","47","17","21","112","65","7","12","0","13","16","28","7","13","100","93","0","13","9","14","91","92","0","13","0","13","0","13","0","13","8","14","0","13","0","13","0","13","0","13","0","13","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","130","93","0","13","0","13","82","58","48","71","0","13","0","13","0","13",
"1400000US39049007730","Census Tract 77.30; Franklin County; Ohio","1917","406","12","19","23","37","1023","281","269","124","117","78","397","195","76","58","1313","278","12","19","23","37","697","221","238","123","94","74","223","111","26","23","110","87","0","13","0","13","88","80","16","21","0","13","0","13","6","10","46","59","0","13","0","13","0","13","0","13","0","13","10","17","36","56","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","63","0","13","0","13","7","11","0","13","0","13","40","62","0","13","401","199","0","13","0","13","231","124","15","19","23","27","124","144","8","12",
"1400000US39049007740","Census Tract 77.40; Franklin County; Ohio","738","117","44","32","3","6","332","77","98","64","144","71","49","28","68","31","586","122","32","28","3","6","257","76","88","60","120","68","44","28","42","25","24","24","0","13","0","13","24","24","0","13","0","13","0","13","0","13","21","25","0","13","0","13","0","13","0","13","16","24","0","13","5","8","15","19","12","18","0","13","0","13","0","13","3","6","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","92","41","0","13","0","13","51","37","10","13","5","8","5","7","21","15",
"1400000US39049007811","Census Tract 78.11; Franklin County; Ohio","2012","221","16","20","68","50","1198","177","199","68","250","120","169","81","112","71","1482","185","16","20","60","46","834","146","123","50","209","103","150","79","90","64","141","114","0","13","0","13","125","108","0","13","16","30","0","13","0","13","35","38","0","13","0","13","35","38","0","13","0","13","0","13","0","13","15","16","0","13","0","13","15","16","0","13","0","13","0","13","0","13","49","30","0","13","0","13","12","19","14","19","9","15","0","13","14","22","290","99","0","13","8","12","177","82","62","41","16","18","19","22","8","13",
"1400000US39049007812","Census Tract 78.12; Franklin County; Ohio","2740","543","16","28","572","292","1263","311","503","294","206","129","73","90","107","101","2027","453","16","28","483","278","998","251","279","125","175","132","44","50","32","36","197","165","0","13","79","99","58","63","0","13","0","13","0","13","60","94","21","34","0","13","0","13","21","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","18","0","13","10","18","0","13","0","13","0","13","0","13","0","13","485","291","0","13","0","13","186","117","224","263","31","47","29","43","15","24",
"1400000US39049007820","Census Tract 78.20; Franklin County; Ohio","2328","311","0","13","847","225","1239","280","205","103","0","13","14","23","23","36","1220","290","0","13","469","141","721","286","7","16","0","13","0","13","23","36","329","224","0","13","161","138","168","181","0","13","0","13","0","13","0","13","394","175","0","13","140","97","254","160","0","13","0","13","0","13","0","13","243","111","0","13","0","13","31","30","198","101","0","13","14","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","142","86","0","13","77","60","65","62","0","13","0","13","0","13","0","13",
"1400000US39049007830","Census Tract 78.30; Franklin County; Ohio","2139","409","0","13","472","226","1603","370","36","35","14","25","0","13","14","21","1547","350","0","13","344","190","1139","308","36","35","14","25","0","13","14","21","83","96","0","13","29","44","54","87","0","13","0","13","0","13","0","13","28","34","0","13","12","20","16","27","0","13","0","13","0","13","0","13","161","122","0","13","11","18","150","124","0","13","0","13","0","13","0","13","159","140","0","13","35","39","124","132","0","13","0","13","0","13","0","13","161","118","0","13","41","65","120","106","0","13","0","13","0","13","0","13",
"1400000US39049007922","Census Tract 79.22; Franklin County; Ohio","4281","676","103","68","215","108","2712","603","548","177","213","84","267","118","223","100","3131","651","91","66","155","101","2005","544","384","154","169","75","156","73","171","91","231","117","12","19","21","24","111","94","45","56","25","33","0","18","17","26","36","40","0","18","0","18","23","34","0","18","13","20","0","18","0","18","110","102","0","18","0","18","98","100","0","18","0","18","12","19","0","18","15","23","0","18","0","18","0","18","0","18","0","18","15","23","0","18","758","194","0","18","39","36","475","169","119","61","6","10","84","74","35","33",
"1400000US39049007931","Census Tract 79.31; Franklin County; Ohio","2342","269","73","49","103","65","1339","239","462","131","189","86","108","77","68","40","1843","274","63","47","90","63","982","215","390","127","142","77","108","77","68","40","66","52","10","15","13","14","27","41","16","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","15","0","13","0","13","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","423","153","0","13","0","13","320","147","56","51","47","39","0","13","0","13",
"1400000US39049007941","Census Tract 79.41; Franklin County; Ohio","1857","175","47","34","119","78","1165","155","251","92","114","59","104","46","57","35","1512","180","36","29","95","72","979","143","177","82","93","56","89","43","43","29","40","28","11","17","0","13","29","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","22","25","0","13","0","13","7","11","0","13","0","13","15","23","0","13","23","26","0","13","9","14","0","13","0","13","0","13","0","13","14","22","260","97","0","13","15","18","150","81","74","51","21","24","0","13","0","13",
"1400000US39049007955","Census Tract 79.55; Franklin County; Ohio","1587","212","9","15","90","82","886","128","151","61","218","99","125","72","108","64","1206","253","0","13","73","64","650","177","104","55","187","79","114","71","78","61","40","38","9","15","17","27","14","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","341","135","0","13","0","13","222","130","47","33","31","36","11","19","30","29",
"1400000US39049007956","Census Tract 79.56; Franklin County; Ohio","2414","317","84","70","148","76","1055","247","620","187","236","102","130","71","141","91","1784","244","29","25","137","75","800","187","476","150","136","85","84","55","122","90","90","93","50","66","0","13","40","45","0","13","0","13","0","13","0","13","16","26","0","13","0","13","0","13","0","13","16","26","0","13","0","13","6","10","0","13","0","13","0","13","0","13","6","10","0","13","0","13","10","16","0","13","0","13","0","13","0","13","10","16","0","13","0","13","508","227","5","8","11","16","215","123","144","130","68","59","46","33","19","22",
"1400000US39049007957","Census Tract 79.57; Franklin County; Ohio","3169","780","57","66","107","82","1679","726","619","170","268","191","140","87","299","207","2682","762","21","33","107","82","1385","718","493","155","237","191","140","87","299","207","169","176","36","52","0","18","97","82","36","53","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","36","0","18","0","18","21","36","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","297","122","0","18","0","18","176","83","90","77","31","35","0","18","0","18",
