"GEO_ID","NAME","B08119_001E","B08119_001M","B08119_002E","B08119_002M","B08119_003E","B08119_003M","B08119_004E","B08119_004M","B08119_005E","B08119_005M","B08119_006E","B08119_006M","B08119_007E","B08119_007M","B08119_008E","B08119_008M","B08119_009E","B08119_009M","B08119_010E","B08119_010M","B08119_011E","B08119_011M","B08119_012E","B08119_012M","B08119_013E","B08119_013M","B08119_014E","B08119_014M","B08119_015E","B08119_015M","B08119_016E","B08119_016M","B08119_017E","B08119_017M","B08119_018E","B08119_018M","B08119_019E","B08119_019M","B08119_020E","B08119_020M","B08119_021E","B08119_021M","B08119_022E","B08119_022M","B08119_023E","B08119_023M","B08119_024E","B08119_024M","B08119_025E","B08119_025M","B08119_026E","B08119_026M","B08119_027E","B08119_027M","B08119_028E","B08119_028M","B08119_029E","B08119_029M","B08119_030E","B08119_030M","B08119_031E","B08119_031M","B08119_032E","B08119_032M","B08119_033E","B08119_033M","B08119_034E","B08119_034M","B08119_035E","B08119_035M","B08119_036E","B08119_036M","B08119_037E","B08119_037M","B08119_038E","B08119_038M","B08119_039E","B08119_039M","B08119_040E","B08119_040M","B08119_041E","B08119_041M","B08119_042E","B08119_042M","B08119_043E","B08119_043M","B08119_044E","B08119_044M","B08119_045E","B08119_045M","B08119_046E","B08119_046M","B08119_047E","B08119_047M","B08119_048E","B08119_048M","B08119_049E","B08119_049M","B08119_050E","B08119_050M","B08119_051E","B08119_051M","B08119_052E","B08119_052M","B08119_053E","B08119_053M","B08119_054E","B08119_054M","B08119_055E","B08119_055M","B08119_056E","B08119_056M","B08119_057E","B08119_057M","B08119_058E","B08119_058M","B08119_059E","B08119_059M","B08119_060E","B08119_060M","B08119_061E","B08119_061M","B08119_062E","B08119_062M","B08119_063E","B08119_063M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!$1 to $9,999 or loss","Margin of Error!!Total:!!$1 to $9,999 or loss","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $24,999","Margin of Error!!Total:!!$15,000 to $24,999","Estimate!!Total:!!$25,000 to $34,999","Margin of Error!!Total:!!$25,000 to $34,999","Estimate!!Total:!!$35,000 to $49,999","Margin of Error!!Total:!!$35,000 to $49,999","Estimate!!Total:!!$50,000 to $64,999","Margin of Error!!Total:!!$50,000 to $64,999","Estimate!!Total:!!$65,000 to $74,999","Margin of Error!!Total:!!$65,000 to $74,999","Estimate!!Total:!!$75,000 or more","Margin of Error!!Total:!!$75,000 or more","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!$1 to $9,999 or loss","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$1 to $9,999 or loss","Estimate!!Total:!!Car, truck, or van - drove alone:!!$10,000 to $14,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$10,000 to $14,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$15,000 to $24,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$15,000 to $24,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$25,000 to $34,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$25,000 to $34,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$35,000 to $49,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$35,000 to $49,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$50,000 to $64,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$50,000 to $64,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$65,000 to $74,999","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$65,000 to $74,999","Estimate!!Total:!!Car, truck, or van - drove alone:!!$75,000 or more","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!$75,000 or more","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!$1 to $9,999 or loss","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$1 to $9,999 or loss","Estimate!!Total:!!Car, truck, or van - carpooled:!!$10,000 to $14,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$10,000 to $14,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$15,000 to $24,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$15,000 to $24,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$25,000 to $34,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$25,000 to $34,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$35,000 to $49,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$35,000 to $49,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$50,000 to $64,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$50,000 to $64,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$65,000 to $74,999","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$65,000 to $74,999","Estimate!!Total:!!Car, truck, or van - carpooled:!!$75,000 or more","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!$75,000 or more","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!$1 to $9,999 or loss","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$1 to $9,999 or loss","Estimate!!Total:!!Public transportation (excluding taxicab):!!$10,000 to $14,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$10,000 to $14,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$15,000 to $24,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$15,000 to $24,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$25,000 to $34,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$25,000 to $34,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$35,000 to $49,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$35,000 to $49,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$50,000 to $64,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$50,000 to $64,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$65,000 to $74,999","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$65,000 to $74,999","Estimate!!Total:!!Public transportation (excluding taxicab):!!$75,000 or more","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!$75,000 or more","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!$1 to $9,999 or loss","Margin of Error!!Total:!!Walked:!!$1 to $9,999 or loss","Estimate!!Total:!!Walked:!!$10,000 to $14,999","Margin of Error!!Total:!!Walked:!!$10,000 to $14,999","Estimate!!Total:!!Walked:!!$15,000 to $24,999","Margin of Error!!Total:!!Walked:!!$15,000 to $24,999","Estimate!!Total:!!Walked:!!$25,000 to $34,999","Margin of Error!!Total:!!Walked:!!$25,000 to $34,999","Estimate!!Total:!!Walked:!!$35,000 to $49,999","Margin of Error!!Total:!!Walked:!!$35,000 to $49,999","Estimate!!Total:!!Walked:!!$50,000 to $64,999","Margin of Error!!Total:!!Walked:!!$50,000 to $64,999","Estimate!!Total:!!Walked:!!$65,000 to $74,999","Margin of Error!!Total:!!Walked:!!$65,000 to $74,999","Estimate!!Total:!!Walked:!!$75,000 or more","Margin of Error!!Total:!!Walked:!!$75,000 or more","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$1 to $9,999 or loss","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$1 to $9,999 or loss","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$10,000 to $14,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$10,000 to $14,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$15,000 to $24,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$15,000 to $24,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$25,000 to $34,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$25,000 to $34,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$35,000 to $49,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$35,000 to $49,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$50,000 to $64,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$50,000 to $64,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$65,000 to $74,999","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$65,000 to $74,999","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$75,000 or more","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$75,000 or more","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!$1 to $9,999 or loss","Margin of Error!!Total:!!Worked from home:!!$1 to $9,999 or loss","Estimate!!Total:!!Worked from home:!!$10,000 to $14,999","Margin of Error!!Total:!!Worked from home:!!$10,000 to $14,999","Estimate!!Total:!!Worked from home:!!$15,000 to $24,999","Margin of Error!!Total:!!Worked from home:!!$15,000 to $24,999","Estimate!!Total:!!Worked from home:!!$25,000 to $34,999","Margin of Error!!Total:!!Worked from home:!!$25,000 to $34,999","Estimate!!Total:!!Worked from home:!!$35,000 to $49,999","Margin of Error!!Total:!!Worked from home:!!$35,000 to $49,999","Estimate!!Total:!!Worked from home:!!$50,000 to $64,999","Margin of Error!!Total:!!Worked from home:!!$50,000 to $64,999","Estimate!!Total:!!Worked from home:!!$65,000 to $74,999","Margin of Error!!Total:!!Worked from home:!!$65,000 to $74,999","Estimate!!Total:!!Worked from home:!!$75,000 or more","Margin of Error!!Total:!!Worked from home:!!$75,000 or more",
"1400000US39049006239","Census Tract 62.39; Franklin County; Ohio","3449","440","84","75","31","38","265","192","207","148","719","235","562","207","132","137","1449","279","2525","328","65","69","31","38","96","112","175","135","654","218","424","223","132","137","948","209","86","86","19","34","0","18","18","29","0","18","49","77","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","4","0","18","0","18","0","18","2","4","0","18","0","18","0","18","0","18","836","312","0","18","0","18","151","180","30","50","16","26","138","134","0","18","501","235",
"1400000US39049006240","Census Tract 62.40; Franklin County; Ohio","3638","337","135","108","127","113","28","35","474","172","596","275","422","202","300","168","1556","381","2639","398","21","34","127","113","12","20","315","125","557","265","348","182","252","154","1007","316","218","245","0","13","0","13","16","28","0","13","0","13","0","13","0","13","202","242","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","40","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","40","756","294","114","103","0","13","0","13","159","119","39","44","74","63","48","79","322","189",
"1400000US39049006241","Census Tract 62.41; Franklin County; Ohio","4706","788","316","284","322","389","225","154","113","107","341","192","541","243","650","263","2198","568","3131","746","239","287","322","389","49","61","29","43","123","97","417","208","584","272","1368","418","597","347","37","58","0","18","176","137","55","85","218","162","33","54","0","18","78","130","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","33","21","33","0","18","0","18","0","18","0","18","0","18","0","18","0","18","34","57","0","18","0","18","0","18","0","18","0","18","0","18","0","18","34","57","923","453","19","33","0","18","0","18","29","47","0","18","91","103","66","104","718","426",
"1400000US39049006301","Census Tract 63.01; Franklin County; Ohio","1377","257","124","82","76","51","88","61","148","87","197","82","112","56","257","194","375","92","1141","218","39","39","64","48","88","61","107","65","197","82","112","56","236","193","298","74","10","33","5","16","5","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","29","0","13","7","12","0","13","0","13","0","13","0","13","0","13","18","20","201","108","80","64","0","13","0","13","41","57","0","13","0","13","21","25","59","47",
"1400000US39049006302","Census Tract 63.02; Franklin County; Ohio","2530","657","142","71","29","39","335","334","379","208","432","208","228","103","137","71","848","352","1344","199","87","57","0","13","74","62","243","136","263","115","150","89","107","66","420","139","90","63","46","51","0","13","11","18","0","13","0","13","33","40","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","148","117","9","18","18","36","0","13","50","61","53","76","18","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","948","654","0","13","11","18","250","317","86","78","116","165","27","33","30","33","428","321",
"1400000US39049006310","Census Tract 63.10; Franklin County; Ohio","1965","228","105","55","13","15","41","30","68","32","46","30","148","70","64","42","1480","196","1356","156","77","45","6","10","33","29","58","30","24","20","94","64","57","39","1007","124","34","28","4","7","0","13","0","13","0","13","0","13","13","20","0","13","17","18","5","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","570","146","24","23","7","11","8","11","10","15","22","20","41","31","7","13","451","126",
"1400000US39049006321","Census Tract 63.21; Franklin County; Ohio","2127","260","193","70","31","33","86","56","113","60","207","86","206","107","87","63","1204","149","1448","193","103","45","31","33","74","55","94","56","138","75","79","37","67","59","862","146","45","41","7","10","0","13","7","11","9","14","9","13","6","10","0","13","7","11","7","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","70","59","48","54","0","13","0","13","0","13","12","19","0","13","0","13","10","16","30","25","13","15","0","13","0","13","0","13","0","13","0","13","0","13","17","19","527","199","22","26","0","13","5","10","10","16","48","55","121","100","20","23","301","107",
"1400000US39049006323","Census Tract 63.23; Franklin County; Ohio","1684","256","140","63","61","51","80","43","76","44","195","114","205","98","80","41","847","184","1257","220","100","59","54","50","75","43","60","41","137","109","165","89","25","25","641","155","80","59","0","13","0","13","5","7","0","13","16","24","5","7","19","19","35","49","9","14","9","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","10","6","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","17","318","100","25","23","7","11","0","13","16","17","42","31","35","30","36","28","157","70",
"1400000US39049006330","Census Tract 63.30; Franklin County; Ohio","2477","272","155","78","87","58","54","48","140","74","235","107","203","76","195","87","1408","243","1762","263","113","74","58","46","54","48","126","72","199","107","166","70","110","65","936","204","83","66","0","13","29","36","0","13","0","13","18","27","21","26","0","13","15","25","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","58","42","7","12","0","13","0","13","0","13","0","13","16","23","0","13","35","37","574","165","35","40","0","13","0","13","14","22","18","30","0","13","85","57","422","164",
"1400000US39049006340","Census Tract 63.40; Franklin County; Ohio","1951","360","172","86","80","46","161","77","181","184","109","75","246","202","66","42","936","150","1444","324","130","81","59","36","115","72","39","38","91","74","220","198","39","32","751","134","18","20","0","13","0","13","0","13","0","13","0","13","0","13","9","14","9","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","18","0","13","0","13","12","18","0","13","0","13","0","13","0","13","0","13","33","34","23","31","0","13","10","15","0","13","0","13","0","13","0","13","0","13","444","214","19","21","21","30","24","23","142","179","18","20","26","39","18","20","176","77",
"1400000US39049006351","Census Tract 63.51; Franklin County; Ohio","2345","532","164","72","100","64","103","58","339","137","699","479","246","105","122","54","572","140","1852","515","123","61","83","60","71","40","305","135","597","480","201","84","103","52","369","100","79","53","23","25","0","13","4","6","18","22","9","15","0","13","9","14","16","24","72","76","0","13","0","13","0","13","8","13","43","42","21","34","0","13","0","13","7","11","0","13","0","13","0","13","0","13","0","13","7","11","0","13","0","13","36","41","0","13","8","13","28","41","0","13","0","13","0","13","0","13","0","13","299","131","18","22","9","15","0","13","8","14","50","33","17","19","10","16","187","105",
"1400000US39049006352","Census Tract 63.52; Franklin County; Ohio","2670","373","175","101","222","89","248","99","423","137","713","234","219","84","119","77","551","188","1958","317","158","105","205","85","142","82","279","113","525","208","134","63","100","72","415","138","178","90","10","15","0","13","29","28","68","51","0","13","43","40","19","30","9","14","143","132","0","13","17","26","11","17","46","61","55","65","14","23","0","13","0","13","63","53","7","10","0","13","6","11","0","13","32","34","0","13","0","13","18","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","328","176","0","13","0","13","60","50","30","36","101","83","28","46","0","13","109","122",
"1400000US39049006353","Census Tract 63.53; Franklin County; Ohio","3149","637","226","119","60","51","325","221","392","232","1160","468","264","124","169","108","553","213","2449","596","94","73","26","32","245","145","270","227","1087","472","162","103","169","108","396","186","201","141","101","91","0","18","65","100","35","46","0","18","0","18","0","18","0","18","37","42","17","27","0","18","0","18","0","18","0","18","0","18","0","18","20","32","39","65","0","18","24","39","15","26","0","18","0","18","0","18","0","18","0","18","14","24","14","24","0","18","0","18","0","18","0","18","0","18","0","18","0","18","409","159","0","18","10","16","0","18","87","76","73","63","102","59","0","18","137","83",
"1400000US39049006372","Census Tract 63.72; Franklin County; Ohio","3688","426","457","224","158","103","293","140","350","149","682","287","655","229","149","94","944","298","2080","368","286","112","148","101","137","93","184","103","420","207","304","174","118","89","483","195","441","187","111","118","10","20","61","84","81","79","150","115","28","48","0","18","0","18","39","48","20","33","0","18","0","18","0","18","19","35","0","18","0","18","0","18","18","28","0","18","0","18","0","18","0","18","0","18","0","18","0","18","18","28","84","84","0","18","0","18","46","71","0","18","0","18","38","50","0","18","0","18","1026","347","40","65","0","18","49","67","85","74","93","93","285","169","31","47","443","253",
"1400000US39049006384","Census Tract 63.84; Franklin County; Ohio","3605","355","215","132","207","113","127","78","335","168","566","218","745","225","318","149","1092","255","2662","394","193","130","117","84","115","76","244","140","492","207","587","185","190","118","724","246","139","136","0","18","0","18","0","18","0","18","0","18","121","129","0","18","18","29","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","98","103","22","34","0","18","0","18","76","98","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","706","223","0","18","90","86","12","19","15","26","74","67","37","36","128","98","350","191",
"1400000US39049006386","Census Tract 63.86; Franklin County; Ohio","2974","417","101","58","135","87","248","117","139","95","302","128","460","203","240","135","1349","325","2161","332","83","54","100","65","197","116","116","86","208","112","377","202","224","134","856","236","109","81","0","18","0","18","19","32","23","35","47","58","0","18","0","18","20","28","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","22","28","0","18","0","18","0","18","0","18","15","25","0","18","0","18","7","12","85","99","0","18","0","18","0","18","0","18","0","18","0","18","0","18","85","99","597","252","18","22","35","57","32","40","0","18","32","54","83","63","16","26","381","217",
"1400000US39049006387","Census Tract 63.87; Franklin County; Ohio","2887","397","164","96","92","82","128","78","281","140","414","172","534","181","194","106","1080","261","2070","375","85","62","56","79","99","75","234","127","336","161","436","173","148","94","676","234","142","116","18","28","0","18","23","25","0","18","40","39","14","23","30","34","17","25","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","39","44","0","18","0","18","0","18","0","18","18","28","0","18","0","18","21","34","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","636","278","61","66","36","35","6","9","47","66","20","32","84","83","16","25","366","168",
"1400000US39049006391","Census Tract 63.91; Franklin County; Ohio","2667","414","176","98","85","80","130","88","120","57","199","85","175","91","230","146","1552","225","1969","409","147","91","85","80","125","88","66","36","153","79","119","87","147","123","1127","214","34","40","3","5","0","18","0","18","0","18","0","18","17","20","0","18","14","21","13","15","0","18","0","18","0","18","0","18","0","18","0","18","4","7","9","13","15","24","0","18","0","18","0","18","0","18","0","18","0","18","0","18","15","24","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","636","178","26","29","0","18","5","8","54","49","46","33","39","27","79","91","387","108",
"1400000US39049006392","Census Tract 63.92; Franklin County; Ohio","2192","243","254","172","19","21","48","33","107","66","68","39","155","69","186","77","1355","154","1370","173","178","116","11","17","33","30","66","42","54","35","118","56","117","63","793","145","59","46","11","19","0","13","0","13","0","13","0","13","11","16","8","12","29","35","13","24","0","13","0","13","0","13","6","11","7","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","25","16","22","0","13","0","13","0","13","0","13","0","13","0","13","8","13","726","197","49","61","8","13","15","16","35","43","7","12","26","25","61","53","525","151",
"1400000US39049006393","Census Tract 63.93; Franklin County; Ohio","2952","392","214","83","89","56","180","81","199","97","487","234","342","161","168","78","1273","231","1956","277","116","72","63","46","115","63","153","89","373","185","300","154","103","51","733","134","206","96","38","35","15","24","13","19","21","25","38","25","11","17","0","18","70","46","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","11","17","0","18","11","17","0","18","0","18","0","18","0","18","0","18","0","18","49","46","28","27","0","18","8","12","0","18","0","18","0","18","0","18","13","21","730","242","32","29","0","18","44","42","25","28","76","68","31","26","65","46","457","202",
"1400000US39049006394","Census Tract 63.94; Franklin County; Ohio","1664","423","148","83","42","34","16","21","16","18","448","365","330","108","199","98","465","117","1296","400","121","75","35","32","16","21","8","13","375","342","243","90","158","92","340","101","52","53","12","17","7","13","0","13","0","13","25","41","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","316","92","15","23","0","13","0","13","8","13","48","45","79","44","41","38","125","66",
"1400000US39049006395","Census Tract 63.95; Franklin County; Ohio","2556","438","156","76","65","40","266","161","142","73","420","160","316","113","408","352","783","146","1854","452","123","73","57","38","190","151","115","71","384","156","254","102","250","275","481","148","186","96","23","20","0","13","50","49","6","10","27","30","26","37","23","35","31","37","42","38","0","13","0","13","0","13","16","26","0","13","0","13","0","13","26","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","145","208","10","17","0","13","0","13","0","13","0","13","0","13","135","207","0","13","329","156","0","13","8","12","26","41","5","11","9","14","36","29","0","13","245","147",
"1400000US39049006396","Census Tract 63.96; Franklin County; Ohio","3124","445","373","189","83","65","250","120","282","149","417","164","212","89","438","286","1069","282","2183","441","148","112","28","46","132","88","231","149","378","164","175","84","349","276","742","285","244","221","77","87","18","27","60","86","13","24","13","21","0","18","0","18","63","85","70","65","0","18","16","24","41","62","0","18","0","18","0","18","13","22","0","18","38","43","11","20","0","18","0","18","0","18","0","18","0","18","15","30","12","19","24","28","0","18","0","18","0","18","10","18","0","18","0","18","0","18","14","23","565","232","137","132","21","34","17","28","28","33","26","45","37","39","61","47","238","121",
"1400000US39049006397","Census Tract 63.97; Franklin County; Ohio","3763","579","475","259","235","167","292","156","630","347","463","159","696","314","200","142","772","240","2706","673","392","249","182","135","228","145","328","188","325","130","580","289","177","140","494","205","418","430","0","18","0","18","30","50","283","392","77","99","28","46","0","18","0","18","45","58","0","18","34","55","11","18","0","18","0","18","0","18","0","18","0","18","12","20","0","18","0","18","12","20","0","18","0","18","0","18","0","18","0","18","41","42","0","18","0","18","0","18","0","18","0","18","0","18","18","27","23","35","541","183","83","103","19","31","11","16","19","22","61","69","88","98","5","12","255","150",
"1400000US39049006398","Census Tract 63.98; Franklin County; Ohio","1825","317","11","15","17","24","133","87","52","51","171","120","75","50","109","70","1257","285","1353","322","11","15","3","8","125","87","52","51","127","132","44","39","102","71","889","259","81","75","0","13","14","22","2","5","0","13","0","13","3","6","0","13","62","72","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","391","174","0","13","0","13","6","10","0","13","44","50","28","31","7","12","306","162",
"1400000US39049006410","Census Tract 64.10; Franklin County; Ohio","1536","255","117","77","55","61","36","32","67","50","88","51","125","65","121","103","927","155","1000","259","84","73","9","14","23","27","40","38","74","43","102","60","99","100","569","144","66","66","5","8","0","13","0","13","27","34","0","13","15","26","11","19","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","100","116","0","13","46","57","0","13","0","13","0","13","0","13","0","13","54","59","370","113","28","27","0","13","13","16","0","13","14","26","8","13","11","13","296","99",
"1400000US39049006430","Census Tract 64.30; Franklin County; Ohio","2361","369","201","118","138","78","132","59","152","96","341","169","172","80","86","50","1139","187","1585","263","124","90","113","71","96","55","136","82","161","102","140","73","63","41","752","135","127","127","57","77","7","12","5","8","0","13","26","42","8","13","0","13","24","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","25","5","9","11","16","0","13","0","13","0","13","0","13","0","13","10","17","44","60","0","13","0","13","0","13","0","13","44","60","0","13","0","13","0","13","579","198","15","24","7","12","31","23","16","26","110","116","24","28","23","29","353","137",
"1400000US39049006500","Census Tract 65; Franklin County; Ohio","1625","138","157","61","24","25","76","65","64","43","85","56","144","81","21","24","1054","148","1056","161","112","55","24","25","39","53","34","33","22","28","102","71","7","12","716","140","64","47","0","13","0","13","10","15","10","17","8","13","0","13","11","20","25","24","7","12","0","13","0","13","0","13","0","13","7","12","0","13","0","13","0","13","27","32","2","3","0","13","15","23","0","13","0","13","0","13","0","13","10","15","37","33","9","13","0","13","0","13","0","13","17","25","0","13","0","13","11","17","434","139","34","43","0","13","12","19","20","24","31","35","42","48","3","4","292","118",
"1400000US39049006600","Census Tract 66; Franklin County; Ohio","2150","252","224","108","8","13","58","42","44","34","105","53","227","94","116","60","1368","182","1566","206","163","95","8","13","58","42","21","27","82","48","181","91","93","51","960","150","81","61","32","34","0","13","0","13","6","10","10","16","0","13","6","10","27","33","8","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","35","39","23","37","0","13","0","13","0","13","0","13","0","13","0","13","12","12","22","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","22","26","438","129","6","10","0","13","0","13","17","21","13","15","46","40","17","29","339","101",
"1400000US39049006710","Census Tract 67.10; Franklin County; Ohio","1338","222","108","78","48","47","54","51","100","59","162","134","114","68","118","67","634","146","1129","223","92","73","48","47","36","42","70","48","157","136","114","68","118","67","494","139","30","38","10","17","0","13","0","13","10","17","0","13","0","13","0","13","10","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","36","0","13","0","13","18","30","0","13","0","13","0","13","0","13","12","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","149","73","6","11","0","13","0","13","20","24","5","11","0","13","0","13","118","69",
